date,close,中国债10,非中进出口,成交量笔,中工财,美财政,非中GDP,中GDP,非中M2,中电,中进出口,中外贸,中财政综,中汇率,美股,金银,中储,中能源,中零售三产中M,另外股指
2012/5/30,-0.27863173063431224,0.37668745692359745,2.8478670265880464,-0.6517998028005998,1.1566799334446392,0.12852418223603784,0.8384345502671735,-0.26386313671540323,0.19811809649958023,0.4101953582518505,1.2651838424632371,0.5939942852967648,1.3335234926642385,-1.9370758198736833,-1.4640152801557076,2.3826262345126636,1.2937657255016777,1.6885266526277427,0.1010653499655747,-0.1243159467714874
2012/5/31,-0.3199198800044979,0.3765263505016065,2.849877932478811,-0.650116644922721,1.174859607304684,0.14819711747450748,0.8591050693129643,-0.24182765369813253,0.19857083289692612,0.4146691895324307,1.268104100244735,0.6065095646285554,1.319614046603168,-1.9285451151153872,-1.4737361763324555,2.422009498065689,1.2923721081959745,1.6833778568485662,0.10275502725886725,-0.12993547707731273
2012/6/1,-0.3055223519030863,0.3779763082995222,2.8393281330364126,-0.6636649140527652,1.193039281164729,0.14368652655647193,0.8480339526777301,-0.2197921706808617,0.19868374093497154,0.41914302081301086,1.2678934359149527,0.6014560475324674,1.3057046005420974,-1.9340530835469534,-1.6122373869051903,2.370777204922933,1.2917750981858205,1.6782025726396412,0.10341033230023926,-0.13132906689584406
2012/6/4,-0.2969143060011843,0.37813741472151274,2.8287783335940135,-0.6540733988948064,1.202966530828285,0.1472487870543971,0.8369628360424959,-0.22142244855542903,0.1987966489730176,0.43021494745556255,1.2691648986050905,0.581327457017762,1.2980118593952357,-1.9382124681039539,-1.6623898590028656,2.4297949258890372,1.2921473099368788,1.6752904293073514,0.10310990580730096,-0.21108854983023057
2012/6/5,-0.27978527408007914,0.3779763082995222,2.818228534151615,-0.7058066657923407,1.2128937804918414,0.15081104755232225,0.8258917194072616,-0.22305272642999652,0.19804309055524189,0.4412868740981143,1.2704363612952283,0.5611988665030567,1.2903191182483738,-1.9439491796827737,-1.6291193187526711,2.4888126468551413,1.2925195216879368,1.6723782859750618,0.10280947931436255,-0.2099865370205472
2012/6/6,-0.2974149003267058,0.37813741472151274,2.807678734709216,-0.7227717260021306,1.2228210301553977,0.1543733080502474,0.8148206027720274,-0.2246830043045639,0.19728953213746625,0.45235880074066626,1.271707823985366,0.5410702759883514,1.2826263771015123,-1.938947367901855,-1.5171005972167992,2.547830367821245,1.2928917334389953,1.6694661426427722,0.10250905282142418,-0.21557365823706187
2012/6/7,-0.3270587903858478,0.37862073398748464,2.7971289352668167,-0.7166645179222163,1.232748279818954,0.11448091907738658,0.8037494861367941,-0.22631328217913121,0.1965359737196912,0.4634307273832179,1.2729792866755036,0.5209416854736462,1.2749336359546501,-1.952187982693844,-1.5020961569667535,2.5311886991483408,1.2932639451900534,1.6665539993104828,0.1022086263284858,-0.23437309678228135
2012/6/8,-0.3214107804957248,0.3791040532534566,2.7865791358244176,-0.7030345111657988,1.2426755294825098,0.07458853010452601,0.8097113248790438,-0.2279435600536987,0.1957824153019155,0.47450265402576985,1.2742507493656414,0.5008130949589407,1.2672408948077885,-1.94964583797219,-1.492031039846586,2.4309857200499816,1.2936361569411117,1.6636418559781934,0.10190819983554739,-0.24633894754067767
2012/6/11,-0.3327720951879952,0.3792651596754475,2.7760293363820194,-0.6918271558529695,1.252602779146066,-0.008859708368401317,0.815673163621294,-0.22957383792826605,0.19502885688413985,0.4855745806683216,1.2755222120557792,0.4806845044442354,1.2595481536609268,-1.9523746913992994,-1.5176781189902147,2.4702632607452997,1.2940083686921702,1.6607297126459037,0.10160777334260901,-0.20987100861688057
2012/6/12,-0.34381781780548043,0.3795873725194285,2.7654795369396203,-0.7058730901118118,1.2625300288096224,-0.09230794684132813,0.8216350023635435,-0.23120411580283357,0.19523982271838786,0.4966465073108733,1.276793674745917,0.46055591392952994,1.251855412514065,-1.93556862547292,-1.4766848692085082,2.4615266068076744,1.2943805804432282,1.6578175693136141,0.10130734684967067,-0.22799323969970023
2012/6/13,-0.3408142518523512,0.3795873725194285,2.754929737497221,-0.6704592140467951,1.2724572784731787,-0.1757561853142554,0.8275968411057936,-0.232834393677401,0.19545078855263553,0.5077184339534251,1.2780651374360548,0.4404273234148246,1.2441626713672034,-1.9383277138326773,-1.4940658737902632,2.500423466463791,1.2947527921942867,1.6549054259813247,0.10100692035673231,-0.18870044350940443
2012/6/14,-0.3613277367133953,0.37974847894141944,2.7443799380548217,-0.6720218408462417,1.2823845281367348,-0.226613436684093,0.8335586798480434,-0.23446467155196832,0.1956617543868831,0.5187903605959767,1.2793366001261925,0.4202987329001193,1.2364699302203415,-1.9504484878973511,-1.4736878634243356,2.5064056402623116,1.2951250039453452,1.6519932826490356,0.10070649386379393,-0.2082124909928146
2012/6/15,-0.36816193750529713,0.38023179820739134,2.733830138612423,-0.6768734442538181,1.2923117778002913,-0.2774706880539305,0.821527988531906,-0.23609494942653575,0.19587272022113122,0.5298622872385286,1.28060806281633,0.400170142385414,1.2287771890734795,-1.9654820365444818,-1.420732606279749,2.508992465131547,1.2954972156964035,1.649081139316746,0.10040606737085553,-0.20209014312490417
2012/6/18,-0.34669079393456015,0.38087622389535375,2.7232803391700244,-0.6730479206603447,1.3022390274638473,-0.29513955026926425,0.8094972972157685,-0.23772522730110315,0.19608368605537874,0.5409342138810801,1.2818795255064679,0.38004155187070865,1.221084447926618,-1.9779998270383627,-1.3891250745110049,2.4871088490138944,1.2958694274474616,1.6461689959844563,0.10010564087791715,-0.1831545126144405
2012/6/19,-0.35994566107554254,0.3810373303173442,2.712730539727626,-0.6746941217109061,1.3121662771274036,-0.312808412484597,0.7974666058996311,-0.2393555051756705,0.1961862893471425,0.5520061405236318,1.2831509881966054,0.35991296135600326,1.213391706779756,-1.9765170531787293,-1.3242305306727202,2.5111741566878067,1.2962416391985196,1.643256852652167,0.0998052143849788,-0.20328202021976063
2012/6/20,-0.33641772777603207,0.38152064958331616,2.7021807402852267,-0.6872712339287006,1.3220935267909597,-0.33047727469992993,0.7854359145834937,-0.24098578305023788,0.19628889263890575,0.5630780671661838,1.2844224508867432,0.3397843708412979,1.2056989656328942,-1.9786352644957024,-1.3210915286321905,2.4761607282350697,1.2966138509495782,1.640344709319877,0.09950478789204044,-0.20990729037592157
2012/6/21,-0.3123456702096509,0.38192341563829285,2.6916309408428276,-0.6868460138932252,1.3320207764545158,-0.34697548364288194,0.8067284953996234,-0.24261606092480537,0.1963914959306688,0.5741499938087355,1.285693913576881,0.31965578032659264,1.1980062244860326,-1.9737456349027558,-1.406981226113889,2.4360627499522707,1.2969860627006367,1.6374325659875881,0.09920436139910199,-0.24974187224337419
2012/6/25,-0.30940739916854676,0.3823261816932695,2.6810811414004285,-0.6892384877050179,1.3419480261180718,-0.3634736925858343,0.8280210762157536,-0.2442463387993728,0.19649409922243252,0.5852219204512874,1.2869653762670188,0.2995271898118874,1.1903134833391709,-1.9475691257288403,-1.4857960004345752,2.346942613674101,1.297358274451695,1.6345204226552985,0.09890393490616363,-0.30577946109163545
2012/6/26,-0.30574000160983505,0.38248728811526,2.6705313419580294,-0.703360650597734,1.3518752757816281,-0.37997190152878635,0.8493136570318839,-0.24587661667394026,0.19624037523485524,0.596293847093839,1.2882368389571566,0.279398599297182,1.182620742192309,-1.949905341498051,-1.4727512230565862,2.397249041974485,1.2977304862027534,1.631608279323009,0.0986035084132253,-0.3108373775930568
2012/6/27,-0.2914730633324724,0.3829706073812319,2.659981542515631,-0.6933429239868799,1.3618025254451847,-0.3964701104717381,0.8706062378480133,-0.2475068945485076,0.1959866512472777,0.6073657737363911,1.2895083016472944,0.25927000878247664,1.1749280010454473,-1.9551650705447334,-1.4220717673030638,2.3511086432490544,1.2981026979538115,1.6286961359907193,0.09830308192028687,-0.315822940774934
2012/6/28,-0.29722989807596956,0.3832928202252133,2.6494317430732317,-0.6880875334349706,1.371729775108741,-0.40779143049904937,0.8918988186641429,-0.24913717242307493,0.19573292725970093,0.6184377003789427,1.2907797643374317,0.23914141826777124,1.1672352598985851,-1.9528624076653454,-1.4381459149821363,2.3499446561241877,1.2984749097048698,1.6257839926584297,0.09800265542734853,-0.3443094185690116
2012/6/29,-0.3328482725853574,0.38361503306919476,2.6388819436308326,-0.6836627105475851,1.381657024772297,-0.41911275052636066,0.8886024192103716,-0.25076745029764236,0.19547920327212345,0.6295096270214945,1.2919358181044178,0.22906021895950202,1.1487888226973604,-1.9445961572717334,-1.298378566719732,2.365272684641562,1.298847121455928,1.6228718493261403,0.09770222893441015,-0.31026113402672095
2012/7/2,-0.32583995202805643,0.38393724591317574,2.6207057294803784,-0.654253462564845,1.391584274435853,-0.38060103489559527,0.8843139301027113,-0.25239772817220973,0.19481166092197544,0.640581553664046,1.2927255260730794,0.22935649720157608,1.119494754095721,-1.960412971921532,-1.2641280366604906,2.407389243458569,1.300028340567125,1.6154265861586885,0.10008450531748898,-0.2988698680228736
2012/7/3,-0.35148996996836435,0.3844205651791477,2.6025295153299224,-0.6428983118908269,1.4015115240994092,-0.34208931926482955,0.8800254409950516,-0.2540280060467772,0.194102628409164,0.651653480306598,1.2935152340417406,0.22965277544364993,1.0902006854940816,-1.9572494182339943,-1.2055131216175952,2.449844864128785,1.3012095596783215,1.6079813229912363,0.10246678170056792,-0.29210195461709876
2012/7/5,-0.35883564757112535,0.3844205651791477,2.5843533011794677,-0.6839016788596204,1.4114387737629657,-0.30357760363406355,0.8757369518873914,-0.25565828392134454,0.19339359589635316,0.6627254069491499,1.2943049420104022,0.22994905368572405,1.0609066168924421,-1.9552964100717138,-1.2259416198385331,2.480801307050971,1.3023907787895184,1.6005360598237846,0.10484905808364675,-0.33943035515698927
2012/7/6,-0.3559082590153583,0.385548310133082,2.5661770870290126,-0.6294453640818125,1.4213660234265215,-0.26506588800329794,0.8829468349716519,-0.25728856179591203,0.19268456338354165,0.6737973335917016,1.2950946499790637,0.23024533192779795,1.0316125482908023,-1.9490215735871146,-1.2783029134773665,2.407338868334473,1.303571997900715,1.5930907966563321,0.10723133446672557,-0.2971839116417859
2012/7/9,-0.36453806988793513,0.3860316293990539,2.5480008728785575,-0.6307407360511332,1.4312932730900778,-0.22735207047759848,0.8901567180559118,-0.2589188396704794,0.19197553087073066,0.6848692602342532,1.295884357947725,0.23054161016987199,1.0023184796891627,-1.9442182418600678,-1.301079779030571,2.395025730746894,1.3047532170119116,1.5856455334888808,0.10961361084980448,-0.361717388580207
2012/7/10,-0.352229978971309,0.3863538422430353,2.5298246587281024,-0.6822277272225813,1.441220522753634,-0.18963825295189873,0.8973666011401731,-0.2605491175450467,0.19142123225867402,0.6959411868768051,1.2966740659163862,0.2308378884119458,0.973024411087523,-1.9602399246481763,-1.3251404462717633,2.4269507578237715,1.3059344361231082,1.5782002703214286,0.11199588723288334,-0.3749264071043153
2012/7/11,-0.36372188348762835,0.3861927358210444,2.511648444577647,-0.694502363127514,1.4511477724171904,-0.15192443542619846,0.9045764842244328,-0.2621793954196143,0.19086693364661766,0.7070131135193569,1.2974637738850476,0.2311341666540198,0.9437303424858836,-1.9598725845838143,-1.3274541927537833,2.3882793669822737,1.307115655234305,1.5707550071539762,0.1143781636159622,-0.3548628666845555
2012/7/12,-0.3578888713467691,0.38699826793099773,2.4934722304271926,-0.628770764009412,1.4610750220807465,-0.1276757319845975,0.9117863673086934,-0.26380967329418153,0.19031263503456106,0.7180850401619088,1.2982534818537093,0.23143044489609382,0.914436273884244,-1.9606919150357673,-1.3689973010747525,2.3573604070771808,1.308296874345502,1.5633097439865247,0.11676043999904111,-0.3287010167414277
2012/7/13,-0.3807094430993469,0.38764269361896014,2.475296016276737,-0.664325784251647,1.4710022717443025,-0.10342702854299685,0.9167084165106683,-0.26543995116874897,0.1897583364225047,0.7291569668044604,1.2990431898223707,0.23172672313816783,0.8851422052826042,-1.9591550030738087,-1.3024988847511965,2.4137726195514646,1.3094780934566987,1.5558644808190727,0.11914271638211998,-0.33503565198649404
2012/7/16,-0.42031080724223163,0.38764269361896014,2.4571198021262823,-0.6381928734230392,1.4809295214078588,-0.09232017624365704,0.9216304657126424,-0.26707022904331645,0.189204037810448,0.7402288934470123,1.2998328977910318,0.23202300138024182,0.8558481366809646,-1.9663198200028704,-1.311413029554613,2.3987501724629334,1.3106593125678954,1.5484192176516205,0.1215249927651988,-0.4012914573173798
2012/7/17,-0.40133175281376465,0.38715937435298825,2.4389435879758268,-0.6924220750588425,1.4908567710714151,-0.08121332394431754,0.9265525149146169,-0.2687005069178838,0.18913395380264636,0.7513008200895642,1.3006226057596932,0.2323192796223158,0.8265540680793249,-1.9738514184284917,-1.2872149032760285,2.4303100995037576,1.3118405316790924,1.5409739544841687,0.12390726914827775,-0.38851192168453064
2012/7/18,-0.4229987811205756,0.3878038000409511,2.420767373825372,-0.6744418903934783,1.5007840207349712,-0.0701064716449778,0.9314745641165914,-0.2703307847924514,0.18906386979484424,0.762372746732116,1.3014123137283549,0.23261555786438987,0.7972599994776856,-1.979208184036088,-1.2534396096306286,2.3976127231027204,1.3130217507902888,1.533528691316717,0.12628954553135657,-0.37962086405704654
2012/7/19,-0.4237061426675077,0.3878038000409511,2.402591159674916,-0.6535890720825307,1.5107112703985275,-0.051320133878818425,0.9363966133185659,-0.27196106266701864,0.1889937857870428,0.7734446733746675,1.302202021697016,0.23291183610646388,0.7679659308760458,-1.9830222363258214,-1.2113999524410988,2.4216252013051704,1.3142029699014857,1.5260834281492646,0.1286718219144355,-0.3599560329418629
2012/7/20,-0.42922356273358175,0.388609332150904,2.384414945524462,-0.6830926109679992,1.5206385200620838,-0.032533796112659163,0.9191750945643682,-0.273591340541586,0.18892370177924067,0.7845166000172192,1.3029917296656777,0.2332081143485379,0.7386718622744062,-1.986387559863671,-1.2661973204317107,2.4072300365398656,1.3153841890126825,1.518638164981813,0.13105409829751435,-0.38074727697071414
2012/7/23,-0.4334350845591646,0.3884482257289135,2.3662387313740068,-0.6967174432977102,1.53056576972564,-0.006050088391746256,0.9019535758101701,-0.27522161841615345,0.18885361777143903,0.7955885266597712,1.3037814376343388,0.2335043925906118,0.7093777936727667,-1.9658941545733184,-1.3592934091774178,2.3921529511739195,1.3165654081238793,1.511192901814361,0.13343637468059322,-0.4110097043263849
2012/7/24,-0.43993192830560657,0.3889315449948854,2.3480625172235516,-0.7029706167435485,1.5404930193891964,0.020433619329165875,0.8847320570559711,-0.27685189629072093,0.18834617863721342,0.8066604533023229,1.3045711456030007,0.2338006708326857,0.6800837250711269,-1.958020513676872,-1.3980650887052204,2.3946798927776247,1.317746627235076,1.5037476386469089,0.1358186510636721,-0.39773414717951067
2012/7/25,-0.4244352691851152,0.38909265141687593,2.329886303073097,-0.7019678436366038,1.5504202690527524,0.04691732705007856,0.8675105383017732,-0.2784821741652882,0.1878387395029883,0.8177323799448744,1.3053608535716619,0.23409694907475972,0.6507896564694873,-1.947305306758277,-1.3973746873375033,2.4199123583087743,1.3189278463462728,1.496302375479457,0.138200927446751,-0.41149793218403996
2012/7/26,-0.3419025003860936,0.3889315449948854,2.3117100889226405,-0.7005010760944922,1.5603475187163085,0.05766745479018909,0.8502890195475753,-0.28011245203985574,0.1873313003687627,0.8288043065874263,1.3061505615403233,0.23439322731683374,0.6214955878678478,-1.95589627604592,-1.3108628455889704,2.472634341098283,1.3201090654574694,1.4888571123120051,0.14058320382982978,-0.42627296511067153
2012/7/27,-0.3341432883405109,0.38989818352682926,2.2935338747721863,-0.7050950474913049,1.5702747683798648,0.06841758253029989,0.8559179131176419,-0.28174272991442306,0.18682386123453754,0.8398762332299781,1.306940269508985,0.23468950555890772,0.5922015192662083,-1.9656739158498773,-1.2013355741397396,2.4858050808864656,1.321290284568666,1.4814118491445532,0.14296548021290872,-0.428722532324415
2012/7/30,-0.3497487723143761,0.38989818352682926,2.2753576606217307,-0.7110132746285,1.5802020180434209,0.06339748889969721,0.8615468066877083,-0.28337300778899044,0.18631642210031196,0.8509481598725298,1.307729977477646,0.23498578380098173,0.5629074506645687,-1.9697210900581716,-1.1842522397921476,2.481156524764707,1.3224715036798629,1.473966585977101,0.14534775659598756,-0.45828933416744616
2012/7/31,-0.3432192811119219,0.39070371563678213,2.257181446471276,-0.7170793947493607,1.5901292677069774,0.0583773952690943,0.8671757002577748,-0.2850032856635579,0.18591636926944982,0.8620200865150818,1.312355729037175,0.2345742584371567,0.556550140281815,-1.968018302433172,-1.1860248646320357,2.5178424300302025,1.3236527227910595,1.466521322809649,0.14773003297906642,-0.4808756617600769
2012/8/1,-0.36081625990253613,0.3908648220587731,2.289049106647468,-0.7167325174856606,1.6000565173705334,-0.01337708702811341,0.8753927486841757,-0.2866335635381252,0.18618586735964915,0.8730920131576334,1.3200032067886256,0.23343167603779347,0.5618863051291495,-1.9702681693146535,-1.2052462908162243,2.4997446636451794,1.324299205828543,1.464533321765303,0.14873217212149553,-0.45084790803347974
2012/8/2,-0.3461575521530266,0.3911870349027541,2.32091676682366,-0.7184237576374303,1.6147444610291124,-0.07445521148120532,0.8836097971105767,-0.2883026155000441,0.18645536544984864,0.8635054320727701,1.331246226852223,0.23258924775256123,0.5672224699764837,-1.9590286516121935,-1.2463109534673409,2.4733612014856754,1.3248273898502037,1.471094475661323,0.15014175055446446,-0.46769874760292907
2012/8/3,-0.39550962315824306,0.39070371563678213,2.352784426999852,-0.69279571093278,1.6294324046876911,-0.13553333593429734,0.8909748563567753,-0.289971667461963,0.18672486354004794,0.8539188509879067,1.3424892469158203,0.2317468194673291,0.5725586348238182,-1.9553407871407893,-1.1481213169068334,2.4619832306163683,1.3253555738718648,1.4776556295573418,0.15155132898743348,-0.43055753513171846
2012/8/6,-0.41614281535799846,0.3911870349027541,2.384652087176044,-0.6503813326772576,1.64412034834627,-0.1859102387429769,0.8983399156029742,-0.2916407194238818,0.18699436163024702,0.8443322699030433,1.3537322669794172,0.23090439118209688,0.5778947996711526,-1.965739813049535,-1.1222334738378443,2.5036909851186446,1.3258837578935252,1.4842167834533608,0.15296090742040247,-0.3900670116943563
2012/8/7,-0.40712123501327424,0.3911870349027541,2.416519747352235,-0.647766202093243,1.6588082920048492,-0.23628714155165564,0.9057049748491728,-0.29330977138580083,0.18679135998564964,0.8347456888181803,1.3649752870430145,0.2300619628968646,0.5832309645184871,-1.9700435730184522,-1.0979858094847559,2.5304163634730203,1.3264119419151863,1.4907779373493806,0.1543704858533714,-0.37777569729586735
2012/8/8,-0.4539050394788588,0.3911870349027541,2.4483874075284273,-0.6709744360408849,1.673496235663428,-0.2866640443603352,0.9130700340953718,-0.29497882334771963,0.18658835834105228,0.8251591077333169,1.3762183071066114,0.22921953461163247,0.5885671293658215,-1.9639111589541078,-1.0947982784833372,2.522913925009625,1.3269401259368472,1.4973390912453997,0.15578006428634036,-0.37998734587536476
2012/8/9,-0.45189177969143524,0.3921536734346979,2.48025506770462,-0.6459318434613122,1.688184179322007,-0.331421811461585,0.9204350933415704,-0.2966478753096385,0.18638535669645476,0.8155725266484536,1.3874613271702088,0.2283771063264002,0.5939032942131558,-1.9638350183543252,-1.0684948361916329,2.54405693986729,1.3274683099585078,1.503900245141419,0.15718964271930932,-0.3537039120442088
2012/8/10,-0.44481816422210985,0.3926369927006698,2.5121227278808114,-0.6636596523423234,1.7028721229805857,-0.3761795785628348,0.9308122289007335,-0.29831692727155723,0.18618235505185743,0.80598594556359,1.398704347233806,0.22753467804116795,0.5992394590604903,-1.9560886824118109,-1.0669896258805915,2.5392578336816647,1.3279964939801687,1.5104613990374385,0.15859922115227823,-0.36407405630470624
2012/8/13,-0.44906233350370517,0.39295920554465125,2.5439903880570034,-0.6671558296316422,1.7175600666391646,-0.41530512374597295,0.9411893644598969,-0.29998597923347614,0.18597935340726007,0.7963993644787268,1.4099473672974032,0.22669224975593583,0.6045756239078247,-1.955900359624057,-1.081260943663335,2.5675845634662324,1.3285246780018296,1.517022552933458,0.1600087995852473,-0.4062864062549971
2012/8/14,-0.47639913667131345,0.3932814183886327,2.575858048233195,-0.6605289021986103,1.7322480102977438,-0.4544306689291109,0.9515665000190614,-0.30165503119539505,0.18654758066863272,0.7868127833938636,1.4211903873610003,0.22584982147070357,0.6099117887551593,-1.958680902512747,-1.0626146814246902,2.555848343637729,1.3290528620234905,1.523583706829477,0.16141837801821618,-0.3947413720132123
2012/8/15,-0.41964697563664866,0.3934425248106232,2.607725708409387,-0.7028620234760431,1.7469359539563223,-0.49355621411224904,0.9619436355782245,-0.30332408315731396,0.1871158079300054,0.7772262023090001,1.4324334074245977,0.2250073931854713,0.6152479536024937,-1.9537200414983942,-1.0576969680857038,2.5330814765709815,1.3295810460451514,1.5301448607254964,0.16282795645118517,-0.4205475097691572
2012/8/16,-0.38716275690443896,0.39360363123261366,2.6395933685855795,-0.7242325263346198,1.7616238976149017,-0.5263134054936337,0.9723207711373887,-0.30499313511923276,0.18768403519137755,0.767639621224137,1.4436764274881946,0.22416496490023918,0.6205841184498279,-1.9528542468115047,-1.0239335861106018,2.5581299900537107,1.330109230066812,1.536706014621516,0.16423753488415416,-0.43394362876637416
2012/8/17,-0.39994967717591184,0.3940869504985856,2.671461028761771,-0.7213165144362315,1.7763118412734804,-0.5590705968750184,0.9767992687845561,-0.3066621870811516,0.18825226245275023,0.7580530401392738,1.454919447551792,0.22332253661500695,0.6259202832971625,-1.9600600426678656,-1.0113314491675838,2.595428264249709,1.330637414088473,1.5432671685175348,0.1656471133171231,-0.4341203827415834
2012/8/20,-0.3555382545138857,0.3942480569205761,2.7033286889379626,-0.7213750797632132,1.7909997849320594,-0.5854446034158765,0.9812777664317227,-0.30833123904307047,0.18882048971412288,0.7484664590544101,1.4661624676153893,0.2224801083297747,0.6312564481444969,-1.9564282692904467,-1.0237103280628295,2.595555639142998,1.331165598110134,1.549828322413554,0.167056691750092,-0.4378601209733055
2012/8/21,-0.3504126039199591,0.3942480569205761,2.7351963491141547,-0.6723458965488144,1.8056877285906385,-0.6118186099567341,0.9857562640788922,-0.31000029100498927,0.18890840732772685,0.7388798779695469,1.4774054876789866,0.22163768004454257,0.6365926129918313,-1.9659210801528042,-1.0139120119514964,2.6522341168263353,1.3316937821317947,1.5563894763095734,0.16846627018306107,-0.413984472792504
2012/8/22,-0.36898900639094157,0.39440916334256704,2.7670640092903462,-0.6820542138813536,1.820375672249217,-0.6381926164975923,0.9902347617260586,-0.3116693429669082,0.1889963249413308,0.7292932968846835,1.4886485077425835,0.2207952517593103,0.6419287778391657,-1.9765747053701386,-1.033693009137761,2.695449888335945,1.3322219661534556,1.5629506302055927,0.16987584861603,-0.43119106906516413
2012/8/23,-0.3667472144114323,0.39473137618654797,2.798931669466539,-0.6819241061658124,1.8350636159077962,-0.6705603677930411,0.9947132593732262,-0.313338394928827,0.18908424255493494,0.7197067157998203,1.4998915278061808,0.21995282347407807,0.6472649426865001,-1.981717850596444,-1.0700129290216704,2.773543874128847,1.3327501501751162,1.5695117841016124,0.171285427048999,-0.4211436865694346
2012/8/24,-0.37352700277664735,0.3953758018745109,2.8307993296427303,-0.684234754137516,1.8497515595663752,-0.7029281190884902,0.9842011914106794,-0.3150074468907459,0.1891721601685389,0.710120134714957,1.511134547869778,0.2191103951888459,0.6526011075338348,-1.9841877030825572,-1.050733702318003,2.786372593117461,1.333278334196777,1.5760729379976315,0.1726950054819679,-0.4576262803154304
2012/8/27,-0.37340729543793555,0.39553690829650134,2.862666989818922,-0.7012195234706803,1.864439503224954,-0.7413035737632592,0.9736891234481324,-0.31667649885266475,0.18926007778214285,0.7005335536300936,1.5223775679333753,0.21826796690361366,0.6579372723811691,-1.972331183346257,-1.0449230670472058,2.8025829588816467,1.333806518218438,1.5826340918936506,0.1741045839149368,-0.5087713996984109
2012/8/28,-0.36599632292315004,0.3956980147184918,2.894534649995114,-0.7174449728652225,1.879127446883533,-0.7796790284380276,0.9631770554855856,-0.31834555081458366,0.18928811939629558,0.6909469725452304,1.5336205879969724,0.21742553861838138,0.6632734372285033,-1.9701967708877288,-1.0767088186907459,2.818793324645832,1.3343347022400989,1.5891952457896703,0.1755141623479059,-0.48923278322728303
2012/8/29,-0.3376256836484863,0.3956980147184918,2.926402310171306,-0.7222552730684684,1.8938153905421122,-0.8180544831127963,0.9526649875230393,-0.3200146027765025,0.18931616101044862,0.681360391460367,1.5448636080605698,0.21658311033314925,0.6686096020758378,-1.9736440469805392,-1.070298134681755,2.8218630989617677,1.3348628862617598,1.5957563996856892,0.17692374078087483,-0.514331968841251
2012/8/30,-0.3413148461778728,0.39618133398446376,2.958269970347498,-0.68927168112323,1.9085033342006907,-0.8494996704150688,0.9421529195604925,-0.3216836547384213,0.1893442026246018,0.6717738103755035,1.556106628124167,0.21574068204791702,0.6739457669231722,-1.9682710520706552,-1.1209599335959368,2.8177491583508005,1.3353910702834204,1.6023175535817085,0.17833331921384374,-0.5333367722090618
2012/8/31,-0.3364612577173817,0.39674520646143135,2.9901376305236904,-0.7470009054552591,1.9231912778592697,-0.8809448577173415,0.9316408515979457,-0.3233527067003402,0.18937224423875498,0.6621872292906403,1.555342375992534,0.21957428676389268,0.6765630614960577,-1.967053593353529,-1.0905712789457218,2.8177580344920603,1.3359192543050813,1.6088787074777278,0.17974289764681273,-0.5353553264962332
2012/9/4,-0.356387088370205,0.3973090789383985,3.03267200139301,-0.7167657033056607,1.9378792215178484,-0.8351313230837363,0.9542228440174754,-0.325021758662259,0.18961369722050836,0.6526006482057772,1.548979790060088,0.2282375459143065,0.691368964663999,-1.9736311582127852,-1.0919237113642035,2.9296341914534874,1.336237671488173,1.6159857624463454,0.18175210157904578,-0.5256122758680692
2012/9/5,-0.3547111856282418,0.39747018536038903,3.0752063722623304,-0.7267979064195867,1.9525671651764274,-0.7893177884501313,0.9768048364370056,-0.3266908106241778,0.18985515020226237,0.6430140671209137,1.5426172041276414,0.23690080506472025,0.7061748678319404,-1.9649351621755784,-1.0934185472924796,2.9285653377322904,1.3365560886712642,1.6230928174149628,0.18376130551127892,-0.5242999418659693
2012/9/6,-0.37039284699946917,0.39747018536038903,3.11774074313165,-0.7233380324988067,1.9672551088350065,-0.7408819904863928,0.9993868288565351,-0.32835986258609673,0.1900966031840159,0.6334274860360503,1.5362546181951946,0.245564064215134,0.7209807709998814,-1.967810298365271,-0.9926147329674017,2.985954105829082,1.3368745058543559,1.6301998723835804,0.18577050944351206,-0.5044178642663595
2012/9/7,-0.40888419763793676,0.39811461104835144,3.16027511400097,-0.5579031144367684,1.9819430524935853,-0.6924461925226539,1.0040597726334222,-0.3300289145480157,0.19033805616576976,0.6238409049511873,1.5298920322627483,0.2542273233655479,0.7357866741678227,-1.971168777010805,-0.95559272383538,2.9406070251734016,1.3371929230374473,1.6373069273521978,0.1877797133757452,-0.4098586528420187
2012/9/10,-0.4167957644782438,0.3973090789383985,3.2028094848702904,-0.5974142144932992,1.9966309961521644,-0.6413820243304633,1.0087327164103108,-0.33169796650993444,0.19057950914752328,0.6142543238663237,1.5235294463303022,0.2628905825159616,0.750592577335764,-1.9759685254812438,-0.9701397631585374,3.0461856868443067,1.3375113402205385,1.6444139823208155,0.1897889173079783,-0.39305717860294737
2012/9/11,-0.41308483697818243,0.39747018536038903,3.245343855739611,-0.659163520534744,2.011318939810743,-0.590317856138272,1.0134056601871984,-0.33336701847185335,0.19089841043291478,0.6046677427814604,1.5171668603978556,0.27155384166637536,0.7653984805037053,-1.9729556614883323,-0.946847405869174,3.0402557694347756,1.33782975740363,1.651521037289433,0.19179812124021148,-0.40695958872479127
